time,x,y,yaw,speed,steer,signed_cte
1784779180.427,-130.426804,-426.264191,62.834,0.000,0.00127,-0.11438
1784779180.597,-130.426758,-426.264099,62.834,0.016,0.00129,-0.11437
1784779180.699,-130.426453,-426.263458,62.833,0.076,0.00134,-0.11433
1784779180.846,-130.423096,-426.257141,62.830,0.376,0.00159,-0.11421
1784779180.957,-130.419098,-426.249756,62.829,0.614,-0.00665,-0.11413
1784779181.104,-130.404358,-426.222534,62.827,1.228,-0.01314,-0.11384
1784779181.271,-130.379562,-426.176727,62.823,1.869,-0.02282,-0.11335
1784779181.373,-130.363342,-426.146851,62.818,2.189,-0.02220,-0.11307
1784779181.517,-130.323227,-426.073181,62.802,2.828,-0.02449,-0.11242
1784779181.629,-130.299301,-426.029388,62.789,3.147,-0.02677,-0.11205
1784779181.775,-130.243683,-425.927795,62.755,3.786,-0.02956,-0.11129
1784779181.887,-130.211945,-425.870056,62.736,4.105,-0.03028,-0.11085
1784779182.027,-130.140747,-425.740662,62.686,4.742,-0.03056,-0.10992
1784779182.140,-130.101288,-425.668945,62.657,5.060,-0.02878,-0.10933
1784779182.288,-130.014572,-425.511719,62.594,5.696,-0.02796,-0.10822
1784779182.389,-129.967316,-425.426147,62.560,6.013,-0.02845,-0.10767
1784779182.533,-129.865128,-425.241516,62.490,6.627,-0.02661,-0.10668
1784779182.645,-129.810333,-425.142639,62.453,6.920,-0.02632,-0.10621
1784779182.793,-129.693649,-424.932556,62.376,7.479,-0.02395,-0.10544
1784779182.898,-129.631897,-424.821594,62.337,7.747,-0.02200,-0.10514
1784779183.040,-129.501846,-424.588379,62.261,8.257,-0.02007,-0.10474
1784779183.154,-129.433670,-424.466370,62.224,8.500,-0.01810,-0.10466
1784779183.305,-129.291275,-424.212219,62.152,8.964,-0.01576,-0.10480
1784779183.410,-129.217224,-424.080170,62.119,9.186,-0.01475,-0.10494
1784779183.561,-129.063583,-423.806885,62.057,9.609,-0.01153,-0.10556
1784779183.672,-128.984131,-423.665771,62.028,9.811,-0.01075,-0.10598
1784779183.817,-128.820267,-423.375122,61.976,10.196,-0.00830,-0.10704
1784779183.918,-128.735962,-423.225708,61.954,10.379,-0.00719,-0.10764
1784779184.073,-128.562775,-422.919189,61.915,10.729,-0.00509,-0.10909
1784779184.188,-128.474030,-422.762329,61.899,10.896,-0.00479,-0.10993
1784779184.353,-128.292450,-422.441528,61.873,11.209,-0.00306,-0.11172
1784779184.458,-128.199753,-422.277832,61.863,11.358,-0.00230,-0.11267
1784779184.609,-128.010696,-421.944153,61.847,11.645,-0.00164,-0.11469
1784779184.719,-127.914391,-421.774292,61.841,11.782,-0.00100,-0.11577
1784779184.849,-127.718445,-421.428741,61.832,12.044,-0.00060,-0.11801
1784779185.002,-127.518280,-421.075928,61.826,12.290,0.00036,-0.12038
1784779185.154,-127.314194,-420.716125,61.825,12.522,0.00110,-0.12276
1784779185.304,-127.106392,-420.349823,61.825,12.741,0.00119,-0.12521
1784779185.459,-126.895142,-419.977356,61.829,12.948,0.00186,-0.12766
1784779185.613,-126.680710,-419.598907,61.832,13.142,0.00253,-0.12998
1784779185.761,-126.463203,-419.215088,61.840,13.324,0.00179,-0.13283
1784779185.920,-126.242844,-418.826111,61.851,13.495,0.00228,-0.13640
1784779186.078,-126.019821,-418.432312,61.860,13.656,0.00279,-0.14042
1784779186.236,-125.794266,-418.033936,61.870,13.808,0.00247,-0.14444
1784779186.400,-125.566360,-417.631226,61.883,13.951,0.00210,-0.14842
1784779186.564,-125.336304,-417.224487,61.895,14.085,0.00248,-0.15232
1784779186.723,-125.104156,-416.813812,61.906,14.214,0.00288,-0.15615
1784779186.885,-124.870079,-416.399475,61.917,14.335,0.00181,-0.15988
1784779187.049,-124.634171,-415.981781,61.931,14.448,0.00213,-0.16356
1784779187.207,-124.396591,-415.560760,61.941,14.554,0.00183,-0.16690
1784779187.369,-124.157379,-415.136719,61.950,14.654,0.00225,-0.16999
1784779187.533,-123.917137,-414.710724,61.961,14.683,0.00273,-0.17299
1784779187.689,-123.676735,-414.284119,61.972,14.699,0.00253,-0.17583
1784779187.852,-123.436142,-413.857056,61.987,14.715,0.00295,-0.17861
1784779188.014,-123.195343,-413.429413,62.000,14.731,0.00268,-0.18129
1784779188.174,-122.954369,-413.001251,62.015,14.749,0.00308,-0.18388
1784779188.275,-122.833801,-412.786987,62.022,14.757,0.00330,-0.18515
1784779188.413,-122.592484,-412.357971,62.036,14.777,0.00296,-0.18762
1784779188.524,-122.471756,-412.143219,62.044,14.786,0.00313,-0.18878
1784779188.660,-122.230255,-411.713226,62.060,14.805,0.00271,-0.19054
1784779188.824,-121.988586,-411.282623,62.075,14.823,0.00297,-0.19166
1784779188.987,-121.746712,-410.851440,62.091,14.842,0.00240,-0.19252
1784779189.145,-121.504578,-410.419617,62.106,14.862,0.00184,-0.19330
1784779189.248,-121.383408,-410.203461,62.114,14.872,0.00193,-0.19366
1784779189.385,-121.140877,-409.770660,62.126,14.893,0.00144,-0.19431
1784779189.495,-121.019516,-409.554016,62.131,14.904,0.00158,-0.19460
1784779189.633,-120.776611,-409.120270,62.137,14.924,0.00193,-0.19511
1784779189.796,-120.533447,-408.685883,62.144,14.945,0.00155,-0.19554
1784779189.961,-120.290039,-408.250824,62.153,14.966,0.00190,-0.19587
1784779190.120,-120.046356,-407.815186,62.160,14.987,0.00162,-0.19648
1784779190.223,-119.924408,-407.597107,62.165,14.997,0.00181,-0.19696
1784779190.361,-119.680267,-407.160492,62.173,15.017,0.00150,-0.19815
1784779190.471,-119.558083,-406.941956,62.177,15.027,0.00169,-0.19876
1784779190.610,-119.313477,-406.504456,62.187,15.047,0.00207,-0.19997
1784779190.712,-119.191086,-406.285461,62.190,15.057,0.00156,-0.20053
1784779190.846,-118.946152,-405.846924,62.199,15.077,0.00192,-0.20152
1784779190.956,-118.823578,-405.627411,62.204,15.088,0.00209,-0.20199
1784779191.094,-118.578278,-405.187927,62.212,15.108,0.00170,-0.20284
1784779191.255,-118.332733,-404.747864,62.221,15.125,0.00200,-0.20361
1784779191.418,-118.087044,-404.307220,62.230,15.143,0.00156,-0.20399
1784779191.577,-117.841202,-403.866028,62.241,15.159,0.00105,-0.20390
1784779191.741,-117.595139,-403.424377,62.250,15.175,0.00131,-0.20368
1784779191.903,-117.348785,-402.982239,62.258,15.191,0.00077,-0.20347
1784779192.061,-117.102188,-402.539642,62.265,15.206,0.00086,-0.20324
1784779192.161,-116.978851,-402.318176,62.268,15.213,0.00088,-0.20309
1784779192.301,-116.732162,-401.874817,62.271,15.228,0.00013,-0.20257
1784779192.414,-116.608818,-401.652924,62.273,15.236,0.00015,-0.20223
1784779192.556,-116.362076,-401.208771,62.276,15.250,-0.00084,-0.20175
1784779192.657,-116.238556,-400.986572,62.277,15.257,-0.00079,-0.20176
1784779192.796,-115.991135,-400.541931,62.275,15.272,-0.00159,-0.20221
1784779192.907,-115.867294,-400.319458,62.273,15.280,-0.00144,-0.20247
1784779193.047,-115.619370,-399.874268,62.268,15.292,-0.00096,-0.20310
1784779193.212,-115.371353,-399.428650,62.260,15.306,-0.00100,-0.20359
1784779193.377,-115.123260,-398.982544,62.254,15.320,-0.00100,-0.20392
1784779193.536,-114.874939,-398.536011,62.249,15.337,-0.00024,-0.20422
1784779193.638,-114.750580,-398.312592,62.247,15.346,0.00010,-0.20444
1784779193.776,-114.501488,-397.865479,62.244,15.363,0.00008,-0.20499
1784779193.886,-114.376816,-397.641785,62.245,15.371,0.00036,-0.20527
1784779194.025,-114.127312,-397.193970,62.244,15.387,0.00028,-0.20577
1784779194.126,-114.002525,-396.969879,62.244,15.395,0.00055,-0.20596
1784779194.264,-113.752808,-396.521362,62.246,15.411,0.00040,-0.20631
1784779194.374,-113.627853,-396.296875,62.247,15.421,0.00064,-0.20645
1784779194.516,-113.377640,-395.847473,62.250,15.441,0.00057,-0.20660
1784779194.681,-113.127037,-395.397522,62.251,15.461,0.00063,-0.20582
1784779194.846,-112.876152,-394.946960,62.252,15.480,0.00070,-0.20404
1784779195.008,-112.624969,-394.495850,62.255,15.501,0.00130,-0.20218
1784779195.108,-112.499245,-394.270050,62.257,15.512,0.00160,-0.20124
1784779195.248,-112.247536,-393.817932,62.262,15.534,0.00156,-0.19934
1784779195.358,-112.121582,-393.591614,62.266,15.545,0.00179,-0.19834
1784779195.497,-111.869461,-393.138550,62.275,15.564,0.00148,-0.19634
1784779195.660,-111.617126,-392.684845,62.284,15.584,0.00107,-0.19470
1784779195.825,-111.364548,-392.230530,62.292,15.604,0.00136,-0.19451
1784779195.986,-111.111725,-391.775635,62.299,15.623,0.00097,-0.19529
1784779196.092,-110.985199,-391.547943,62.303,15.633,0.00113,-0.19566
1784779196.230,-110.731888,-391.092194,62.311,15.651,0.00074,-0.19645
1784779196.340,-110.605103,-390.864075,62.312,15.661,0.00093,-0.19684
1784779196.481,-110.351372,-390.407471,62.316,15.679,0.00063,-0.19758
1784779196.581,-110.224434,-390.179016,62.317,15.689,0.00083,-0.19794
1784779196.721,-109.970413,-389.721497,62.321,15.708,0.00122,-0.19849
1784779196.831,-109.843307,-389.492523,62.322,15.717,0.00080,-0.19875
1784779196.972,-109.588882,-389.034180,62.326,15.735,0.00132,-0.19927
1784779197.134,-109.334129,-388.575439,62.332,15.750,0.00121,-0.20028
1784779197.299,-109.078918,-388.116211,62.337,15.768,0.00114,-0.20205
1784779197.464,-108.823616,-387.656433,62.342,15.786,0.00169,-0.20382
1784779197.566,-108.695930,-387.426300,62.345,15.795,0.00129,-0.20462
1784779197.712,-108.440414,-386.965637,62.352,15.813,0.00177,-0.20614
1784779197.827,-108.312866,-386.735535,62.356,15.733,0.00134,-0.20683
1784779197.972,-108.060448,-386.280151,62.364,15.577,0.00172,-0.20810
1784779198.074,-107.934563,-386.053040,62.369,15.584,0.00183,-0.20847
1784779198.211,-107.682564,-385.598328,62.378,15.601,0.00101,-0.20856
1784779198.320,-107.556503,-385.370789,62.383,15.609,0.00095,-0.20836
1784779198.461,-107.304230,-384.915344,62.391,15.626,0.00002,-0.20791
1784779198.562,-107.178017,-384.687439,62.394,15.634,0.00000,-0.20767
1784779198.703,-106.925430,-384.231262,62.395,15.650,-0.00105,-0.20714
1784779198.812,-106.799057,-384.002991,62.395,15.658,-0.00100,-0.20686
1784779198.962,-106.546097,-383.546082,62.390,15.675,-0.00187,-0.20630
1784779199.071,-106.419510,-383.317444,62.386,15.684,-0.00174,-0.20602
1784779199.213,-106.166199,-382.859802,62.380,15.700,-0.00248,-0.20542
1784779199.323,-106.039413,-382.630829,62.375,15.708,-0.00224,-0.20516
1784779199.464,-105.785500,-382.172607,62.364,15.725,-0.00230,-0.20509
1784779199.628,-105.531143,-381.714050,62.351,15.741,-0.00134,-0.20612
1784779199.792,-105.276405,-381.255066,62.339,15.758,-0.00118,-0.20779
1784779199.955,-105.021278,-380.795532,62.330,15.779,-0.00108,-0.20954
1784779200.058,-104.893562,-380.565582,62.326,15.790,-0.00063,-0.21046
1784779200.196,-104.637848,-380.105194,62.319,15.811,0.00018,-0.21232
1784779200.308,-104.510117,-379.875244,62.316,15.734,-0.00016,-0.21325
1784779200.449,-104.257240,-379.420105,62.313,15.581,0.00044,-0.21515
1784779200.551,-104.131088,-379.192993,62.313,15.592,-0.00034,-0.21607
1784779200.688,-103.878510,-378.738220,62.312,15.614,-0.00066,-0.21737
1784779200.800,-103.752060,-378.510620,62.312,15.627,-0.00253,-0.21728
1784779200.939,-103.498787,-378.054871,62.309,15.652,-0.00326,-0.21558
1784779201.042,-103.371933,-377.826782,62.305,15.665,-0.00487,-0.21453
1784779201.180,-103.117844,-377.370117,62.285,15.691,-0.00514,-0.21251
1784779201.291,-102.990631,-377.141479,62.273,15.704,-0.00521,-0.21150
1784779201.437,-102.735764,-376.683838,62.241,15.729,-0.00640,-0.20968
1784779201.541,-102.608078,-376.454773,62.226,15.742,-0.00636,-0.20887
1784779201.687,-102.352180,-375.996216,62.189,15.767,-0.00729,-0.20751
1784779201.799,-102.223969,-375.766724,62.170,15.779,-0.00698,-0.20695
1784779201.939,-101.966949,-375.307373,62.128,15.804,-0.00643,-0.20640
1784779202.043,-101.838135,-375.077515,62.107,15.816,-0.00549,-0.20689
1784779202.181,-101.581543,-374.620239,62.066,15.621,-0.00408,-0.20939
1784779202.292,-101.454285,-374.393738,62.049,15.590,-0.00317,-0.21107
1784779202.432,-101.199341,-373.940338,62.021,15.611,-0.00209,-0.21463
1784779202.534,-101.071686,-373.713379,62.010,15.622,-0.00134,-0.21644
1784779202.676,-100.816132,-373.259094,61.996,15.644,-0.00065,-0.22010
1784779202.791,-100.688240,-373.031708,61.992,15.654,-0.00005,-0.22191
1784779202.931,-100.432137,-372.576599,61.987,15.673,0.00107,-0.22565
1784779203.032,-100.303917,-372.348877,61.986,15.681,0.00233,-0.22759
1784779203.173,-100.047180,-371.893250,61.988,15.697,0.00584,-0.23125
1784779203.284,-99.918732,-371.665222,61.992,15.705,0.00843,-0.23162
1784779203.424,-99.661865,-371.208740,62.013,15.719,0.01270,-0.22813
1784779203.526,-99.533508,-370.980286,62.033,15.725,0.01680,-0.22489
1784779203.668,-99.276978,-370.522888,62.096,15.736,0.02326,-0.21802
1784779203.779,-99.148865,-370.293976,62.139,15.741,0.02804,-0.21434
1784779203.922,-98.893021,-369.835632,62.258,15.749,0.03508,-0.20640
1784779204.023,-98.765427,-369.606201,62.334,15.752,0.04190,-0.20201
1784779204.166,-98.511299,-369.146545,62.522,15.756,0.05171,-0.19193
1784779204.277,-98.384911,-368.916321,62.635,15.757,0.06100,-0.18610
1784779204.416,-98.133743,-368.454895,62.914,15.758,0.07336,-0.17271
1784779204.580,-97.885254,-367.992065,63.272,15.757,0.09057,-0.15983
1784779204.746,-97.640160,-367.527527,63.717,15.752,0.10347,-0.14767
1784779204.906,-97.399323,-367.061096,64.260,15.743,0.12133,-0.13181
1784779205.009,-97.280777,-366.827087,64.561,15.736,0.08543,-0.12186
1784779205.149,-97.048645,-366.358643,65.233,15.498,0.10323,-0.09742
1784779205.260,-96.937805,-366.129669,65.554,15.043,0.10367,-0.08318
1784779205.402,-96.731033,-365.692505,66.053,14.057,0.12193,-0.05175
1784779205.503,-96.633881,-365.483826,66.325,13.619,0.12422,-0.03539
1784779205.646,-96.450226,-365.083313,66.901,12.862,0.13594,-0.00345
1784779205.757,-96.363602,-364.890259,67.203,12.538,0.14583,0.01014
1784779205.903,-96.199677,-364.516296,67.824,11.981,0.15838,0.03316
1784779206.064,-96.046890,-364.155884,68.470,11.522,0.17150,0.05374
1784779206.228,-95.903778,-363.806641,69.153,11.142,0.19291,0.07695
1784779206.387,-95.769211,-363.466339,69.888,10.829,0.20543,0.09618
1784779206.488,-95.704971,-363.298950,70.271,10.692,0.21532,0.10413
1784779206.629,-95.582169,-362.968384,71.089,10.518,0.23373,0.11774
1784779206.740,-95.522980,-362.803406,71.517,10.505,0.24294,0.12495
1784779206.880,-95.408890,-362.472717,72.415,10.475,0.26119,0.14333
1784779207.043,-95.300652,-362.141296,73.388,10.443,0.27761,0.16185
1784779207.206,-95.198914,-361.809082,74.430,10.407,0.28549,0.17081
1784779207.367,-95.104141,-361.476196,75.536,10.367,0.29153,0.17831
1784779207.529,-95.016472,-361.142700,76.681,10.327,0.30150,0.18151
1784779207.691,-94.935951,-360.808777,77.842,10.287,0.30777,0.17996
1784779207.849,-94.862389,-360.474731,79.030,10.243,0.31872,0.17416
1784779208.012,-94.796120,-360.140625,80.241,10.196,0.32560,0.16814
1784779208.175,-94.737427,-359.806793,81.486,10.146,0.33228,0.16314
1784779208.333,-94.686523,-359.473389,82.756,10.096,0.34396,0.15652
1784779208.497,-94.643608,-359.140442,84.054,10.051,0.35470,0.14806
1784779208.659,-94.608719,-358.808136,85.385,10.001,0.36316,0.13748
1784779208.817,-94.581825,-358.476746,86.755,9.950,0.36700,0.12527
1784779208.979,-94.563126,-358.146576,88.153,9.898,0.37243,0.11413
1784779209.139,-94.552658,-357.817688,89.565,9.848,0.37785,0.10480
1784779209.294,-94.550323,-357.490356,90.985,9.797,0.38094,0.09601
1784779209.456,-94.556076,-357.164795,92.418,9.746,0.38568,0.08552
1784779209.617,-94.570053,-356.841125,93.854,9.695,0.38886,0.07412
1784779209.775,-94.592056,-356.519592,95.303,9.646,0.39050,0.06301
1784779209.936,-94.622208,-356.200348,96.756,9.598,0.39111,0.05936
1784779210.097,-94.660385,-355.883392,98.211,9.581,0.39168,0.05895
1784779210.254,-94.706680,-355.566681,99.670,9.620,0.39367,0.05665
1784779210.357,-94.732887,-355.408478,100.403,9.613,0.39438,0.05521
1784779210.493,-94.791176,-355.094177,101.864,9.571,0.39381,0.05158
1784779210.600,-94.823265,-354.937927,102.596,9.578,0.39207,0.04875
1784779210.736,-94.893623,-354.625732,104.068,9.620,0.38879,0.04222
1784779210.897,-94.972305,-354.314209,105.539,9.639,0.38819,0.03439
1784779211.060,-95.058731,-354.005432,106.988,9.608,0.38976,0.02563
1784779211.218,-95.152466,-353.699829,108.432,9.577,0.39316,0.01889
1784779211.380,-95.253624,-353.396667,109.885,9.612,0.39425,0.01354
1784779211.540,-95.362900,-353.094849,111.352,9.627,0.39258,0.00893
1784779211.696,-95.479767,-352.796753,112.821,9.589,0.38944,0.00403
1784779211.846,-95.604172,-352.502808,114.280,9.583,0.38749,-0.00246
1784779211.998,-95.736542,-352.211029,115.733,9.638,0.38497,-0.00883
1784779212.144,-95.876434,-351.921936,117.177,9.622,0.38384,-0.01403
1784779212.296,-96.022881,-351.637146,118.608,9.595,0.38378,-0.01776
1784779212.445,-96.175774,-351.356567,120.032,9.594,0.38508,-0.02014
1784779212.589,-96.336075,-351.078674,121.465,9.649,0.38580,-0.02443
1784779212.739,-96.503708,-350.804199,122.904,9.633,0.38647,-0.02953
1784779212.884,-96.677856,-350.535156,124.340,9.596,0.38619,-0.03477
1784779213.028,-96.858208,-350.271576,125.778,9.585,0.38493,-0.03372
1784779213.174,-97.045609,-350.011658,127.219,9.634,0.38062,-0.02787
1784779213.320,-97.239815,-349.755981,128.652,9.613,0.37713,-0.02452
1784779213.461,-97.439545,-349.506256,130.073,9.576,0.36853,-0.02676
1784779213.606,-97.645210,-349.261536,131.479,9.610,0.35780,-0.03558
1784779213.755,-97.857712,-349.020660,132.863,9.639,0.35170,-0.04396
1784779213.901,-98.075562,-348.785065,134.196,9.613,0.34272,-0.04763
1784779214.060,-98.298111,-348.555145,135.494,9.585,0.33799,-0.04560
1784779214.207,-98.525856,-348.330139,136.769,9.631,0.32748,-0.04364
1784779214.348,-98.759140,-348.109436,138.020,9.621,0.32076,-0.04327
1784779214.494,-98.996475,-347.894348,139.237,9.599,0.30686,-0.04464
1784779214.636,-99.237854,-347.684631,140.414,9.604,0.29848,-0.04870
1784779214.775,-99.484497,-347.478821,141.558,9.647,0.24840,-0.05749
1784779214.918,-99.736282,-347.276794,142.642,9.759,0.22580,-0.06965
1784779215.062,-99.997467,-347.074585,143.584,10.071,0.21780,-0.08439
1784779215.198,-100.270767,-346.869019,144.467,10.429,0.19960,-0.10240
1784779215.340,-100.556038,-346.660461,145.335,10.765,0.18721,-0.12352
1784779215.482,-100.853241,-346.449799,146.179,11.089,0.16958,-0.14404
1784779215.623,-101.162094,-346.237488,146.971,11.394,0.15801,-0.16286
1784779215.775,-101.481949,-346.023834,147.712,11.683,0.14712,-0.17950
1784779215.929,-101.812263,-345.808960,148.417,11.959,0.13657,-0.19443
1784779216.079,-102.152588,-345.592926,149.080,12.227,0.12177,-0.21448
1784779216.234,-102.502716,-345.375977,149.714,12.487,0.10757,-0.24054
1784779216.388,-102.862488,-345.158630,150.287,12.735,0.09461,-0.26554
1784779216.537,-103.231293,-344.940613,150.803,12.972,0.08651,-0.28708
1784779216.691,-103.608452,-344.721558,151.270,13.199,0.07553,-0.30579
1784779216.844,-103.993454,-344.501526,151.704,13.411,0.06851,-0.32185
1784779216.995,-104.385986,-344.280762,152.097,13.613,0.05885,-0.33516
1784779217.150,-104.785637,-344.059204,152.448,13.810,0.05012,-0.34597
1784779217.306,-105.192307,-343.836670,152.753,14.003,0.04498,-0.35452
1784779217.456,-105.605667,-343.613403,153.024,14.184,0.03767,-0.36073
1784779217.609,-106.025238,-343.389221,153.264,14.358,0.03079,-0.36499
1784779217.761,-106.450607,-343.163818,153.472,14.525,0.02659,-0.36772
1784779217.912,-106.881332,-342.937103,153.642,14.682,0.02063,-0.36885
1784779218.067,-107.316162,-342.709412,153.785,14.762,0.01718,-0.36847
1784779218.223,-107.753418,-342.481628,153.898,14.823,0.01191,-0.36670
1784779218.372,-108.192970,-342.253632,153.988,14.882,0.00693,-0.36374
1784779218.527,-108.634766,-342.025513,154.051,14.941,0.00222,-0.35948
1784779218.682,-109.078529,-341.796814,154.092,15.004,-0.00072,-0.35442
1784779218.833,-109.524147,-341.567200,154.103,15.064,-0.00628,-0.34894
1784779218.988,-109.971542,-341.336548,154.095,15.123,-0.00923,-0.34317
1784779219.144,-110.420334,-341.104950,154.059,15.167,-0.01395,-0.33728
1784779219.294,-110.870064,-340.872284,154.002,15.206,-0.01633,-0.33165
1784779219.448,-111.320740,-340.638550,153.920,15.245,-0.02123,-0.32641
1784779219.601,-111.772202,-340.403564,153.823,15.284,-0.02404,-0.32186
1784779219.752,-112.224365,-340.167053,153.696,15.323,-0.02949,-0.31831
1784779219.909,-112.676910,-339.928772,153.552,15.358,-0.03226,-0.31601
1784779220.061,-113.129486,-339.688477,153.378,15.382,-0.03766,-0.31441
1784779220.210,-113.581825,-339.446167,153.182,15.403,-0.04304,-0.31323
1784779220.366,-114.033981,-339.201996,152.954,15.422,-0.04487,-0.31250
1784779220.519,-114.485825,-338.955872,152.703,15.442,-0.05183,-0.31235
1784779220.668,-114.937157,-338.707275,152.434,15.462,-0.05341,-0.31318
1784779220.821,-115.387634,-338.455994,152.132,15.478,-0.05748,-0.31539
1784779220.975,-115.837051,-338.201843,151.813,15.492,-0.05947,-0.31908
1784779221.124,-116.285278,-337.944885,151.475,15.503,-0.06608,-0.32333
1784779221.277,-116.732193,-337.685150,151.122,15.511,-0.07412,-0.32879
1784779221.430,-117.177711,-337.422546,150.732,15.517,-0.07881,-0.33593
1784779221.578,-117.621483,-337.156769,150.305,15.518,-0.08845,-0.34504
1784779221.730,-118.063271,-336.887695,149.838,15.519,-0.09333,-0.35505
1784779221.882,-118.502792,-336.614838,149.328,15.519,-0.10363,-0.36485
1784779222.034,-118.939590,-336.337585,148.772,15.518,-0.11003,-0.37408
1784779222.191,-119.373352,-336.055664,148.161,15.517,-0.12455,-0.38354
1784779222.344,-119.803802,-335.768921,147.505,15.510,-0.14003,-0.39429
1784779222.491,-120.230553,-335.477478,146.766,15.499,-0.14769,-0.40580
1784779222.643,-120.652969,-335.180542,145.954,15.481,-0.08938,-0.41933
1784779222.796,-121.069153,-334.878296,145.078,15.247,-0.10435,-0.43725
1784779222.946,-121.463272,-334.582367,144.434,14.335,-0.10438,-0.45940
1784779223.099,-121.829849,-334.301025,143.940,13.462,-0.11017,-0.48130
1784779223.251,-122.174530,-334.033813,143.412,12.742,-0.11627,-0.50033
1784779223.400,-122.499741,-333.776611,142.866,12.154,-0.12257,-0.51772
1784779223.554,-122.808395,-333.527161,142.320,11.675,-0.12982,-0.53151
1784779223.713,-123.103195,-333.283630,141.776,11.285,-0.13782,-0.54176
1784779223.863,-123.386597,-333.044922,141.251,10.965,-0.16500,-0.54955
1784779224.003,-123.660522,-332.810059,140.690,10.698,-0.15653,-0.56717
1784779224.146,-123.926193,-332.577545,140.043,10.543,-0.18268,-0.56198
1784779224.282,-124.187828,-332.342743,139.420,10.539,-0.21171,-0.55739
1784779224.421,-124.446289,-332.105194,138.696,10.521,-0.24029,-0.55495
1784779224.563,-124.700912,-331.864685,137.844,10.498,-0.26975,-0.55443
1784779224.702,-124.950638,-331.620361,136.883,10.468,-0.27794,-0.56751
1784779224.843,-125.194901,-331.372131,135.815,10.438,-0.28309,-0.61938
1784779224.989,-125.433655,-331.119629,134.720,10.416,-0.28824,-0.70215
1784779225.129,-125.666977,-330.863098,133.600,10.385,-0.31928,-0.67322
1784779225.272,-125.894608,-330.602966,132.415,10.356,-0.38777,-0.52541
1784779225.417,-126.115631,-330.339050,131.149,10.293,-0.39319,-0.52883
1784779225.556,-126.328262,-330.072235,129.637,10.188,-0.30750,-0.51205
1784779225.698,-126.530365,-329.802185,128.042,9.945,-0.26357,-0.50245
1784779225.844,-126.715698,-329.538239,126.849,9.442,-0.26150,-0.50012
1784779225.985,-126.887772,-329.284790,126.040,8.962,-0.23914,-0.50340
1784779226.129,-127.050682,-329.043335,125.169,8.531,-0.30754,-0.49630
1784779226.274,-127.203194,-328.810242,124.290,8.196,-0.33291,-0.49593
1784779226.414,-127.345139,-328.583069,123.407,7.891,-0.31221,-0.50711
1784779226.556,-127.478203,-328.361145,122.449,7.657,-0.33349,-0.52557
1784779226.704,-127.604927,-328.140472,121.576,7.625,-0.30611,-0.66358
1784779226.844,-127.728424,-327.918549,120.643,7.606,-0.33530,-0.70473
1784779226.996,-127.848541,-327.695099,119.713,7.616,-0.29976,-0.90746
1784779227.140,-127.964767,-327.469696,118.813,7.598,-0.34030,-0.95748
1784779227.284,-128.077606,-327.242798,117.899,7.610,-0.30062,-1.18600
1784779227.430,-128.186691,-327.014252,116.999,7.585,-0.52869,-0.44027
1784779227.580,-128.292557,-326.783630,116.013,7.627,-0.69702,-0.37324
1784779227.722,-128.392410,-326.553741,114.508,7.385,-0.69021,-0.36147
1784779227.871,-128.480087,-326.328552,112.374,7.182,-0.65742,-0.32218
1784779228.020,-128.554077,-326.101318,110.301,7.161,-0.61400,-0.31219
1784779228.166,-128.619965,-325.869995,108.379,7.270,-0.57408,-0.31080
1784779228.315,-128.682236,-325.632690,106.547,7.431,-0.53820,-0.31786
1784779228.473,-128.740189,-325.389008,104.827,7.587,-0.51811,-0.33556
1784779228.632,-128.792542,-325.139099,103.194,7.721,-0.50368,-0.29096
1784779228.785,-128.838455,-324.883820,101.590,7.845,-0.48079,-0.30107
1784779228.934,-128.877548,-324.623108,100.022,7.965,-0.47205,-0.28883
1784779229.079,-128.909973,-324.357361,98.486,8.093,-0.45178,-0.29399
1784779229.228,-128.936020,-324.086731,96.986,8.214,-0.44494,-0.31613
1784779229.377,-128.955658,-323.811554,95.523,8.331,-0.43895,-0.30140
1784779229.521,-128.968658,-323.532318,94.067,8.436,-0.42180,-0.31623
1784779229.668,-128.974716,-323.249390,92.616,8.542,-0.40395,-0.35429
1784779229.816,-128.973663,-322.962738,91.204,8.648,-0.38715,-0.41168
1784779229.961,-128.965607,-322.672729,89.820,8.754,-0.38665,-0.36123
1784779230.110,-128.950668,-322.379364,88.481,8.861,-0.39986,-0.33235
1784779230.260,-128.928940,-322.083191,87.154,8.951,-0.39915,-0.32777
1784779230.407,-128.900208,-321.785004,85.777,9.019,-0.38514,-0.34035
1784779230.560,-128.863678,-321.485352,84.365,9.091,-0.37953,-0.33734
1784779230.711,-128.819031,-321.184204,82.983,9.173,-0.36276,-0.35816
1784779230.856,-128.766830,-320.881531,81.639,9.253,-0.34556,-0.41029
1784779231.005,-128.707565,-320.577454,80.334,9.330,-0.32803,-0.48531
1784779231.155,-128.641266,-320.272217,79.066,9.409,-0.32864,-0.36218
1784779231.301,-128.567902,-319.965820,77.858,9.489,-0.31751,-0.35787
1784779231.449,-128.487701,-319.658630,76.670,9.556,-0.30373,-0.37337
1784779231.597,-128.400742,-319.350983,75.488,9.626,-0.28674,-0.36032
1784779231.746,-128.306702,-319.043060,74.357,9.674,-0.26552,-0.39332
1784779231.905,-128.206619,-318.736572,73.291,9.672,-0.24809,-0.36831
