x,y
66.88496106746607,89.19790052389726
66.89002153765585,88.69792671202468
66.89508200784564,88.1979529001521
66.90014247803543,87.69797908827952
66.90520294822522,87.19800527640695
66.91026341841501,86.69803146453437
66.9153238886048,86.19805765266179
66.92038435879459,85.69808384078921
66.92544482898438,85.19811002891663
66.93050529917417,84.69813621704405
66.93556576936396,84.19816240517147
66.94062623955375,83.6981885932989
66.94568670974354,83.19821478142632
66.95074717993333,82.69824096955374
66.95580765012312,82.19826715768116
66.96086812031291,81.69829334580858
66.9659285905027,81.198319533936
66.97098906069249,80.69834572206342
66.97604953088228,80.19837191019084
66.98111000107207,79.69839809831826
66.98617047126186,79.19842428644569
66.9877556851606,78.69842770297339
66.98934089905933,78.1984311195011
66.99092611295806,77.6984345360288
66.9925113268568,77.1984379525565
66.99409654075554,76.69844136908421
66.99568175465427,76.19844478561191
66.997266968553,75.69844820213962
66.99885218245174,75.19845161866732
67.00043739635048,74.69845503519502
67.00484505904026,74.1984884288619
67.00925272173005,73.69852182252879
67.01366038441984,73.19855521619567
67.01806804710962,72.69858860986255
67.02247570979941,72.19862200352944
67.0268833724892,71.69865539719632
67.03129103517898,71.1986887908632
67.03450872103149,70.69869991995412
67.03772640688399,70.19871104904504
67.0409440927365,69.69872217813597
67.044161778589,69.19873330722689
67.0473794644415,68.69874443631781
67.05059715029401,68.19875556540873
67.05381483614651,67.69876669449965
67.05703252199902,67.19877782359058
67.06025020785152,66.6987889526815
67.06346789370403,66.19880008177242
67.06668557955653,65.69881121086334
67.06990326540904,65.19882233995426
67.07312095126154,64.69883346904518
67.07633863711405,64.1988445981361
67.07955632296655,63.69885572722703
67.08277400881906,63.19886685631795
67.08599169467156,62.69887798540887
67.08920938052407,62.19888911449979
67.09242706637657,61.698900243590714
67.09564475222908,61.198911372681636
67.09886243808158,60.69892250177256
67.10208012393409,60.19893363086348
67.10529780978659,59.6989447599544
67.1085154956391,59.19895588904532
67.1117331814916,58.698967018136244
67.11361611244716,58.19897057264259
67.11549904340272,57.69897412714893
67.11738197435828,57.19897768165527
67.11926490531384,56.698981236161615
67.1211478362694,56.19898479066796
67.12303076722496,55.6989883451743
67.12491369818052,55.19899189968064
67.12679662913608,54.698995454186985
67.12867956009164,54.19899900869333
67.1305624910472,53.69900256319967
67.13244542200276,53.19900611770601
67.13432835295832,52.699009672212355
67.13621128391388,52.1990132267187
67.13809421486944,51.69901678122504
67.139977145825,51.19902033573138
67.14186007678056,50.699023890237726
67.14498875311746,50.19903516438474
67.14811742945436,49.69904643853175
67.15124610579126,49.199057712678766
67.15437478212816,48.69906898682578
67.15750345846506,48.19908026097279
67.16063213480196,47.699091535119805
67.16376081113886,47.19910280926682
67.16688948747576,46.69911408341383
67.17001816381266,46.199125357560845
67.17314684014956,45.69913663170786
67.17627551648646,45.19914790585487
67.17940419282336,44.699159180001885
67.18253286916026,44.1991704541489
67.18566154549715,43.69918172829591
67.18879022183405,43.199193002442925
67.19191889817095,42.69920427658994
67.19504757450785,42.19921555073695
67.19817625084475,41.699226824883965
67.20130492718165,41.19923809903098
67.20443360351855,40.69924937317799
67.20756227985545,40.199260647325005
67.21069095619235,39.69927192147202
