x,y
-157.31646039306602,-478.1522488204468
-157.17770380147186,-477.6718955809711
-157.0389472098777,-477.19154234149545
-156.90019061828355,-476.7111891020198
-156.74706752907397,-476.2352210686911
-156.5939444398644,-475.7592530353624
-156.44082135065483,-475.2832850020337
-156.28769826144526,-474.80731696870504
-156.211411414959,-474.57018682407215
-156.03416806713642,-474.1026726490008
-155.85692471931384,-473.63515847392944
-155.67968137149126,-473.1676442988581
-155.49087475707563,-472.7046635046256
-155.30206814266,-472.24168271039315
-155.11326152824438,-471.7787019161607
-154.92088792320538,-471.31719764360264
-154.7285143181664,-470.8556933710446
-154.5361407131274,-470.39418909848655
-154.3371194024062,-469.9355247599695
-154.13809809168498,-469.47686042145244
-153.93907678096377,-469.0181960829354
-153.72783864771466,-468.565009421472
-153.51660051446555,-468.1118227600086
-153.30536238121644,-467.6586360985452
-153.09412424796733,-467.20544943708177
-152.88288611471822,-466.75226277561836
-152.65638521837752,-466.3065184640537
-152.42988432203683,-465.860774152489
-152.20338342569613,-465.4150298409243
-151.97688252935544,-464.96928552935964
-151.74049536556907,-464.52869462949536
-151.5041082017827,-464.0881037296311
-151.26772103799635,-463.6475128297668
-151.03133387421,-463.20692192990253
-150.79494671042363,-462.76633103003826
-150.55731793767927,-462.32640790011516
-150.3196891649349,-461.88648477019206
-150.08206039219056,-461.44656164026895
-149.8444316194462,-461.00663851034585
-149.60680284670184,-460.56671538042275
-149.36629924711892,-460.12835706315053
-149.125795647536,-459.6899987458783
-148.88529204795307,-459.2516404286061
-148.64478844837015,-458.8132821113339
-148.40428484878723,-458.37492379406166
-148.16348367395364,-457.9367297602574
-147.92268249912004,-457.4985357264531
-147.68188132428645,-457.0603416926488
-147.44108014945286,-456.62214765884454
-147.20027897461927,-456.18395362504026
-146.95947779978567,-455.745759591236
-146.716151379156,-455.30896218486225
-146.47282495852633,-454.8721647784885
-146.22949853789666,-454.4353673721148
-145.986172117267,-453.99856996574107
-145.74235778055015,-453.5620464340398
-145.4985434438333,-453.12552290233856
-145.25472910711648,-452.6889993706373
-145.01091477039964,-452.25247583893605
-144.7671004336828,-451.8159523072348
-144.5279662086283,-451.37684884568137
-144.2888319835738,-450.93774538412794
-144.0496977585193,-450.4986419225745
-143.8105635334648,-450.0595384610211
-143.5714293084103,-449.62043499946765
-143.32997972860872,-449.182602505194
-143.08853014880714,-448.7447700109203
-142.84708056900556,-448.30693751664666
-142.60563098920397,-447.869105022373
-142.35794598870712,-447.43476764471086
-142.11026098821026,-447.0004302670487
-141.8625759877134,-446.5660928893866
-141.61489098721654,-446.13175551172446
-141.36720598671968,-445.69741813406233
-141.11952098622282,-445.2630807564002
-140.87183598572597,-444.82874337873807
-140.86064807948424,-444.8091244036332
-140.62042997253988,-444.3706111765183
-140.38021186559553,-443.93209794940344
-140.13999375865117,-443.4935847222886
-139.89977565170682,-443.0550714951737
-139.65955754476246,-442.61655826805884
-139.4167646229364,-442.17946737221394
-139.17397170111033,-441.74237647636903
-138.93117877928427,-441.3052855805241
-138.6883858574582,-440.8681946846792
-138.44559293563213,-440.4311037888343
-138.20280001380607,-439.9940128929894
-137.96000709198,-439.5569219971445
-137.71773186674622,-439.11954350419353
-137.47545664151244,-438.68216501124255
-137.23318141627865,-438.24478651829156
-136.99090619104487,-437.8074080253406
-136.7486309658111,-437.3700295323896
-136.50244997144026,-436.93483473941177
-136.25626897706942,-436.49963994643394
-136.0100879826986,-436.0644451534561
-135.76390698832776,-435.6292503604783
-135.51772599395693,-435.19405556750047
-135.2738072057646,-434.75759076748756
-135.02988841757227,-434.32112596747464
-134.78596962937993,-433.88466116746173
-134.5420508411876,-433.4481963674488
-134.29813205299527,-433.0117315674359
-134.05374395269035,-432.5755269667125
-133.80935585238544,-432.13932236598913
-133.56496775208052,-431.70311776526574
-133.3205796517756,-431.26691316454236
-133.07619155147069,-430.830708563819
-132.83180345116577,-430.3945039630956
-132.58741535086085,-429.9582993623722
-132.34302725055593,-429.5220947616488
-132.10259366589338,-429.08369817890235
-131.86216008123083,-428.6453015961559
-131.68979755061446,-428.3310229377821
-131.44967144399345,-427.8924578823263
-131.20954533737245,-427.4538928268705
-130.96941923075144,-427.0153277714147
-130.72929312413044,-426.5767627159589
-130.48916701750943,-426.1381976605031
-130.24499573368945,-425.7018724380793
-130.00082444986947,-425.2655472156555
-129.7566531660495,-424.82922199323167
-129.5124818822295,-424.39289677080785
-129.26831059840953,-423.95657154838403
-129.02413931458955,-423.5202463259602
-128.77996803076957,-423.0839211035364
-128.5357967469496,-422.6475958811126
-128.29161655434382,-422.21127799529256
-128.04743636173805,-421.77496010947254
-127.8032561691323,-421.3386422236525
-127.55907597652654,-420.9023243378325
-127.31489578392079,-420.4660064520125
-127.07071559131504,-420.0296885661925
-126.82653539870928,-419.59337068037246
-126.58235520610353,-419.15705279455244
-126.33984140283285,-418.71980352671045
-126.09732759956216,-418.28255425886846
-125.85481379629148,-417.84530499102647
-125.6122999930208,-417.4080557231845
-125.36978618975012,-416.9708064553425
-125.12727238647943,-416.5335571875005
-124.88475858320875,-416.0963079196585
-124.64224477993807,-415.6590586518165
-124.39930550507918,-415.2220455429577
-124.1563662302203,-414.78503243409887
-123.91342695536142,-414.34801932524005
-123.67048768050253,-413.9110062163812
-123.42754840564365,-413.4739931075224
-123.18460913078476,-413.0369799986636
-122.94166985592588,-412.59996688980476
-122.698730581067,-412.16295378094594
-122.45579130620811,-411.7259406720871
-122.21193463998478,-411.28943884351406
-121.96807797376144,-410.852937014941
-121.7242213075381,-410.41643518636795
-121.48036464131476,-409.9799333577949
-121.23650797509143,-409.54343152922183
-120.99265130886809,-409.1069297006488
-120.74879464264475,-408.6704278720757
-120.50493797642142,-408.23392604350266
-120.26108131019808,-407.7974242149296
-120.01813140026391,-407.3604178019793
-119.77518149032974,-406.92341138902896
-119.53223158039557,-406.48640497607863
-119.2892816704614,-406.0493985631283
-119.04633176052724,-405.612392150178
-118.80338185059307,-405.17538573722766
-118.5604319406589,-404.73837932427733
-118.31748203072473,-404.301372911327
-118.0739344167455,-403.8646985560302
-117.83038680276627,-403.4280242007334
-117.58683918878704,-402.99134984543656
-117.34329157480781,-402.55467549013974
-117.09974396082858,-402.1180011348429
-116.85619634684934,-401.6813267795461
-116.61264873287011,-401.2446524242493
-116.36991359086477,-400.807525851738
-116.12717844885942,-400.37039927922666
-115.88444330685408,-399.93327270671534
-115.64170816484874,-399.496146134204
-115.39897302284339,-399.0590195616927
-115.15623788083805,-398.6218929891814
-114.9135027388327,-398.1847664166701
-114.67057230010965,-397.7477484119762
-114.4276418613866,-397.31073040728234
-114.18471142266355,-396.87371240258847
-113.9417809839405,-396.4366943978946
-113.69885054521745,-395.99967639320073
-113.4559201064944,-395.56265838850686
-113.21110079113706,-395.1266958466859
-112.96628147577971,-394.6907333048649
-112.72146216042236,-394.25477076304395
-112.47664284506502,-393.818808221223
-112.23182352970767,-393.382845679402
-111.98700421435032,-392.94688313758104
-111.74218489899297,-392.51092059576007
-111.49993991691014,-392.0735224186381
-111.2576949348273,-391.63612424151614
-111.01544995274446,-391.1987260643942
-110.77320497066162,-390.7613278872722
-110.53095998857879,-390.32392971015025
-110.28871500649595,-389.8865315330283
-110.04647002441311,-389.4491333559063
-109.80422504233027,-389.01173517878436
-109.56198006024744,-388.5743370016624
-109.32072252293992,-388.1363933656121
-109.0794649856324,-387.6984497295618
-108.83820744832488,-387.2605060935115
-108.59694991101736,-386.8225624574612
-108.35569237370984,-386.38461882141087
-108.11443483640232,-385.94667518536056
-107.87179005000898,-385.5094984395484
-107.62914526361564,-385.0723216937362
-107.3865004772223,-384.63514494792406
-107.14385569082896,-384.1979682021119
-106.90121090443562,-383.7607914562997
-106.65856611804227,-383.32361471048756
-106.41592133164893,-382.8864379646754
-106.17327654525559,-382.4492612188632
-105.93063175886225,-382.01208447305106
-105.68939077340664,-381.5741316117689
-105.44814978795104,-381.13617875048675
-105.20690880249543,-380.6982258892046
-104.96566781703983,-380.26027302792244
-104.72442683158422,-379.8223201666403
-104.48318584612862,-379.3843673053581
-104.24194486067302,-378.94641444407597
-104.00070387521741,-378.5084615827938
-103.75591575021896,-378.07248290849674
-103.51112762522051,-377.63650423419966
-103.26633950022206,-377.2005255599026
-103.02155137522361,-376.7645468856055
-102.77676325022516,-376.32856821130844
-102.53197512522671,-375.89258953701136
-102.28718700022826,-375.4566108627143
-102.04239887522981,-375.0206321884172
-101.80032175407273,-374.58314431236874
-101.55824463291565,-374.1456564363203
-101.31616751175856,-373.7081685602718
-101.07409039060148,-373.27068068422335
-100.8320132694444,-372.8331928081749
-100.58993614828732,-372.3957049321264
-100.34785902713024,-371.95821705607796
-100.10578190597316,-371.5207291800295
-99.85550245033278,-371.08787863262586
-99.6052229946924,-370.6550280852222
-99.35494353905202,-370.2221775378186
-99.10466408341163,-369.78932699041496
-98.85438462777125,-369.35647644301133
-98.60410517213087,-368.9236258956077
-98.35382571649049,-368.49077534820407
-98.10354626085011,-368.05792480080044
-97.86084027992021,-367.62078745716826
-97.61813429899031,-367.1836501135361
-97.37542831806041,-366.7465127699039
-97.13272233713052,-366.30937542627174
-96.89001635620062,-365.87223808263957
-96.64731037527072,-365.4351007390074
-96.40460439434082,-364.9979633953752
-96.34194502758328,-364.8851077128202
-96.12317990923917,-364.4355081317049
-95.90441479089506,-363.98590855058967
-95.68564967255095,-363.5363089694744
-95.49757905683977,-363.07303273649177
-95.30950844112859,-362.6097565035091
-95.1214378254174,-362.14648027052647
-94.97515187798679,-361.6683683100698
-94.82886593055618,-361.19025634961315
-94.72921476719584,-360.70029459410296
-94.6295636038355,-360.21033283859276
-94.560030761856,-359.7151963159889
-94.49049791987649,-359.2200597933851
-94.46641942546346,-358.72064725619384
-94.44234093105042,-358.2212347190026
-94.44879763108415,-357.72128661311643
-94.45525433111787,-357.22133850723026
-94.50730212126658,-356.7240557719582
-94.55934991141528,-356.22677303668615
-94.61139770156399,-355.7294903014141
-94.70858606088122,-355.2390319270826
-94.80577442019845,-354.74857355275105
-94.94966864160428,-354.2697327050341
-95.0935628630101,-353.7908918573171
-95.26642163264837,-353.3217275577457
-95.43928040228664,-352.8525632581743
-95.65420539182944,-352.40111947638604
-95.86913038137223,-351.9496756945978
-96.11121371061178,-351.51219576752146
-96.35329703985133,-351.07471584044515
-96.63427963147774,-350.66115678755347
-96.91526222310415,-350.2475977346618
-97.19624481473056,-349.8340386817701
-97.51392746930837,-349.4479814681487
-97.85755197971392,-349.08479412979716
-98.20117649011947,-348.7216067914456
-98.54480100052501,-348.35841945309403
-98.91674205243754,-348.0242664664839
-99.28868310435007,-347.69011347987373
-99.69221136267953,-347.3948766340126
-100.09573962100899,-347.0996397881514
-100.51753754547879,-346.8311506318828
-100.93933546994859,-346.56266147561416
-101.36696611823903,-346.3035633737489
-101.79459676652948,-346.0444652718836
-102.07214088900946,-345.8742532655597
-102.51461066236405,-345.64140626833995
-102.9572095954724,-345.40880477571557
-103.39984179138766,-345.17626656215214
-103.84262003770758,-344.94403225515606
-104.2853982840275,-344.71179794816
-104.72827964584303,-344.4797966352484
-105.17116100765857,-344.24779532233686
-105.61415122092205,-344.0160612645727
-106.05714143418554,-343.7843272068086
-106.50021582588383,-343.5528183521828
-106.94329021758212,-343.32130949755697
-107.38594439494385,-343.0889484572841
-107.82859857230558,-342.85658741701127
-108.2709743703209,-342.62365278692664
-108.71335016833622,-342.390718156842
-109.15538278190823,-342.1570899854364
-109.59741539548024,-341.9234618140308
-110.03911297654403,-341.68917143567774
-110.48081055760782,-341.45488105732466
-110.92227498692166,-341.2201390055276
-111.3637394162355,-340.9853969537305
-111.80517161233266,-340.7505933784061
-112.24660380842981,-340.5157898030817
-112.68800435191025,-340.2809261466647
-113.12940489539069,-340.04606249024766
-113.56951085293748,-339.8087735396193
-114.00961681048427,-339.571484588991
-114.4485902658607,-339.3321057436718
-114.88756372123713,-339.09272689835257
-115.32521415627649,-338.85094251364274
-115.76286459131585,-338.6091581289329
-116.19942299223118,-338.36541642055045
-116.63438839863419,-338.1188377258907
-117.0693538050372,-337.872259031231
-117.50295782547329,-337.6232885084484
-117.93656184590938,-337.3743179856658
-118.3678774437239,-337.1214020075225
-118.79726001803697,-336.86522589067977
-119.2231075401416,-336.60321669267995
-119.64693314596578,-336.3379446247453
-120.0683072659581,-336.0687910196643
-120.48742011388815,-335.79613055187156
-120.90314584543145,-335.51833706942955
-121.31762738135565,-335.2386898418194
-121.73106141848695,-334.95749429814447
-122.14134463766176,-334.67171927066505
-122.54934649168688,-334.3826963814347
-122.95389769225481,-334.0888629017234
-123.34911517090003,-333.78259485280097
-123.73925742706659,-333.46989872732064
-124.12283386291973,-333.14920898972224
-124.49553958832034,-332.8159795283628
-124.863953746374,-332.47800169157574
-125.22503656972472,-332.13218074323305
-125.5801717679103,-331.7802391652732
-125.91498224172585,-331.40889167132576
-126.23569213591809,-331.02529688719295
-126.54158762786817,-330.6297881829315
-126.84748311981825,-330.2342794786701
-127.12855673587761,-329.8207682279037
-127.40963035193697,-329.40725697713737
-127.67960526062521,-328.98641519836093
-127.93583905080419,-328.55706799601745
-128.17411185393243,-328.11749827749327
-128.3679702760878,-327.6566129841487
-128.5504803832005,-327.19111709024367
-128.7041995698758,-326.7153360876505
-128.84615387950112,-326.2359126011409
-128.96829491953443,-325.7510614932612
-129.0706261566785,-325.2616465655155
-129.1504189113192,-324.7680571384493
-129.22138620626245,-324.273122470579
-129.2647862881502,-323.7750135622755
-129.2908705554823,-323.27569831227987
-129.29832847653924,-322.7757575369663
-129.27390362455566,-322.2763573457758
-129.23673521944113,-321.7777433245124
-129.1829515195437,-321.2806466218201
-129.11461676588362,-320.7853401524205
-129.01828631874173,-320.2947093201636
-128.90001851473437,-319.80890018362555
-128.77223991683474,-319.325505750842
-128.62455402118425,-318.8478168887043
-128.46034376442282,-318.3755526453143
-128.27729706894772,-317.91026485944093
-128.08319841760166,-317.4494782814118
-127.87523150608996,-316.9947829954126
-127.65000352046874,-316.54838562577686
-127.42102261156181,-316.1039008945735
-127.18851690828085,-315.6612490624672
-126.95601120499988,-315.21859723036096
-126.71877402740535,-314.77846257621377
-126.48153684981081,-314.3383279220666
-126.24468068626125,-313.8979881509695
-126.00807281628913,-313.45751495340915
-125.77146494631701,-313.01704175584877
-125.53514222324182,-312.5764155623067
-125.29653198479622,-312.13702417620965
-125.05792174635062,-311.6976327901126
-124.81749283416468,-311.25923419082966
-124.57706392197875,-310.8208355915467
-124.33443588797891,-310.383650659143
-124.09180785397908,-309.94646572673923
-123.84703245876852,-309.51047995091346
-123.60187740952972,-309.07470725787726
-123.35672236029092,-308.63893456484107
-123.11167861679841,-308.20309897406713
-122.86663487330591,-307.7672633832932
-122.62186528020428,-307.33127341711014
-122.37709568710264,-306.8952834509271
-122.13265346812874,-306.45910956606053
-121.88823172054136,-306.0229243253426
-121.64380997295397,-305.5867390846247
-121.39932117596473,-305.1505916157239
-121.15483237897548,-304.7144441468231
-120.91022977736043,-304.2783608163799
-120.66562717574537,-303.84227748593673
-120.4209005524708,-303.406264141573
-120.17631763133292,-302.970170999786
-119.93173471019504,-302.53407785799897
-119.68728130964536,-302.0979126968791
-119.44282790909567,-301.6617475357593
-119.19857219723663,-301.22547256675756
-118.95431648537759,-300.78919759775584
-118.71006077351855,-300.35292262875413
-118.46595871598036,-299.91656245699954
-118.22185665844218,-299.48020228524496
-117.97775460090399,-299.04384211349037
-117.7336525433658,-298.6074819417358
-117.48955048582762,-298.1711217699812
-117.46220726403408,-298.12224265327677
-117.22204651330165,-297.68416752419415
-116.98188576256922,-297.24609239511153
-116.74172501183679,-296.8080172660289
-116.49917753273243,-296.37082118958494
-116.25663005362807,-295.933625113141
-116.01408257452371,-295.496429036697
-115.77153509541935,-295.05923296025304
-115.52898761631499,-294.6220368838091
-115.28644013721063,-294.1848408073651
-115.04389265810627,-293.74764473092114
-114.80134517900191,-293.31044865447717
-114.55879769989755,-292.8732525780332
-114.3162502207932,-292.43605650158923
-114.07370274168883,-291.99886042514527
-113.83115526258447,-291.5616643487013
-113.58845680463074,-291.12453442344486
-113.345758346677,-290.6874044981884
-113.10305988872327,-290.25027457293197
-112.86036143076953,-289.81314464767553
-112.6176629728158,-289.3760147224191
-112.37496451486206,-288.93888479716264
-112.13226605690832,-288.5017548719062
-111.88956759895459,-288.06462494664976
-111.64685764454747,-287.62748445552296
-111.40414769014035,-287.19034396439616
-111.16143773573323,-286.75320347326937
-110.91872778132611,-286.31606298214257
-110.676017826919,-285.87892249101577
-110.43330787251188,-285.441781999889
-110.19059791810476,-285.0046415087622
-109.94788796369764,-284.5675010176354
-109.70518049395902,-284.13036574066814
-109.4624730242204,-283.6932304637009
-109.21976555448178,-283.25609518673366
-108.97705808474316,-282.8189599097664
-108.73435061500454,-282.3818246327992
-108.49164314526593,-281.94468935583194
-108.2489356755273,-281.5075540788647
-108.00622820578869,-281.07041880189746
-107.76353634485778,-280.633311728003
-107.52084448392688,-280.1962046541085
-107.27815262299598,-279.759097580214
-107.03546076206507,-279.32199050631954
-106.79276890113417,-278.88488343242506
-106.55007704020326,-278.4477763585306
-106.30738517927236,-278.0106692846361
-106.06469331834145,-277.5735622107416
-105.82200145741055,-277.13645513684713
-105.57930959647965,-276.69934806295265
-105.33661773554874,-276.26224098905817
-105.09392587461784,-275.8251339151637
-104.85123401368693,-275.3880268412692
-104.71588468790287,-275.14425209118053
-104.4742577538031,-274.70679012131853
-104.23263081970333,-274.26932815145653
-103.99100388560356,-273.83186618159453
-103.74794552515037,-273.3949707155931
-103.50488716469718,-272.9580752495917
-103.26182880424399,-272.52117978359024
-103.0187704437908,-272.0842843175888
-102.77571208333761,-271.6473888515874
-102.53265372288442,-271.21049338558595
-102.28959536243123,-270.7735979195845
-102.04653700197804,-270.3367024535831
-101.80488547830114,-269.89898448478016
-101.56323395462425,-269.46126651597723
-101.32158243094736,-269.0235485471743
-101.07993090727047,-268.5858305783714
-100.83827938359357,-268.14811260956844
-100.59662785991668,-267.7103946407655
-100.35497633623979,-267.2726766719626
-100.11391994680854,-266.8346237725218
-99.87286355737729,-266.39657087308103
-99.63180716794604,-265.95851797364026
-99.39075077851479,-265.5204650741995
-99.14969438908354,-265.0824121747587
-98.90863799965229,-264.6443592753179
-98.66758161022103,-264.20630637587715
-98.42652522078978,-263.76825347643637
-98.18546883135853,-263.3302005769956
-97.94441244192728,-262.8921476775548
-97.70335605249603,-262.45409477811404
-97.45948726961791,-262.0176047073358
-97.21561848673979,-261.5811146365576
-96.97174970386166,-261.14462456577934
-96.72788092098354,-260.7081344950011
-96.48401213810541,-260.27164442422287
-96.24014335522729,-259.83515435344464
-95.99627457234917,-259.3986642826664
-95.75240578947104,-258.96217421188817
-95.50853700659292,-258.52568414110993
-95.26580454576651,-258.08856759332474
-95.02307208494011,-257.65145104553955
-94.78033962411371,-257.21433449775435
-94.5376071632873,-256.77721794996916
-94.2948747024609,-256.34010140218396
-94.0521422416345,-255.90298485439874
-93.96744188736193,-255.75045508425683
-93.7258104905738,-255.31280225779818
-93.48417909378568,-254.87514943133954
-93.24254769699756,-254.4374966048809
-93.00091630020944,-253.99984377842225
-92.75928490342132,-253.5621909519636
-92.5176535066332,-253.12453812550496
-92.27602210984507,-252.6868852990463
-92.03439071305695,-252.24923247258766
-91.79275931626883,-251.81157964612902
-91.5511279194807,-251.37392681967037
-91.3094699280632,-250.93621024357256
-91.06781193664568,-250.49849366747475
-90.82615394522817,-250.06077709137693
-90.58449595381066,-249.62306051527912
-90.34283796239315,-249.1853439391813
-90.10117997097564,-248.7476273630835
-89.85952197955812,-248.30991078698568
-89.61786398814061,-247.87219421088787
-89.3762059967231,-247.43447763479006
-89.13454800530559,-246.99676105869224
-88.89289001388808,-246.55904448259443
-88.65123202247057,-246.12132790649662
-88.40957403105305,-245.6836113303988
-88.16791603963554,-245.245894754301
-87.92625949771602,-244.80818017266535
-87.68460295579649,-244.3704655910297
-87.44294641387697,-243.93275100939405
-87.20128987195744,-243.4950364277584
-86.95963333003792,-243.05732184612276
-86.71797678811839,-242.61960726448712
-86.47632024619887,-242.18189268285147
-86.23466370427934,-241.74417810121582
-85.99300716235982,-241.30646351958018
-85.75135062044029,-240.86874893794453
-85.50969407852077,-240.43103435630888
-85.26803753660124,-239.99331977467324
-85.0263771769319,-239.55559827609983
-84.78471681726256,-239.11787677752642
-84.54305645759322,-238.680155278953
-84.30139609792388,-238.2424337803796
-84.05973573825455,-237.8047122818062
-83.8180753785852,-237.36699078323278
-83.57641501891587,-236.92926928465937
-83.33475465924653,-236.49154778608596
-83.09309429957719,-236.05382628751255
-82.85143910983561,-235.61611415001877
-82.60978392009403,-235.178402012525
-82.36812873035245,-234.74068987503122
-82.12647354061087,-234.30297773753745
-81.8848183508693,-233.86526560004367
-81.64316316112772,-233.4275534625499
-81.40150797138614,-232.98984132505612
-81.15985278164456,-232.55212918756234
-80.91819759190298,-232.11441705006857
-80.6765424021614,-231.6767049125748
-80.43488721241982,-231.23899277508102
-80.19323202267825,-230.80128063758724
-79.9685367429629,-230.3942881319672
-79.72688248353123,-229.9565776889399
-79.48522822409956,-229.5188672459126
-79.24357396466789,-229.0811568028853
-79.00191970523622,-228.643446359858
-78.76026544580455,-228.2057359168307
-78.52397544658614,-227.76509447739312
-78.28768544736772,-227.32445303795555
-78.05139544814931,-226.88381159851798
-77.8151054489309,-226.4431701590804
-77.57881544971248,-226.00252871964284
-77.34252545049407,-225.56188728020527
-77.10623545127565,-225.1212458407677
-76.86994545205724,-224.68060440133013
-76.64223949920085,-224.23546402642498
-76.41453354634447,-223.79032365151983
-76.18682759348809,-223.34518327661468
-75.95912164063171,-222.90004290170953
-75.7350662808137,-222.45305473550064
-75.51101092099569,-222.00606656929176
-75.28695556117768,-221.55907840308288
-75.06290020135967,-221.112090236874
-74.84813035721352,-220.6605666407604
-74.63336051306737,-220.20904304464682
-74.41859066892123,-219.75751944853323
-74.20725222389032,-219.30437950787112
-73.99591377885942,-218.851239567209
-73.78457533382851,-218.3980996265469
-73.57323688879761,-217.94495968588478
-73.3686945890525,-217.48871222443975
-73.16415228930738,-217.03246476299472
-72.95960998956227,-216.5762173015497
-72.75506768981715,-216.11996984010466
-72.56101121342161,-215.65916461673302
-72.36695473702606,-215.1983593933614
-72.17289826063052,-214.73755416998975
-71.97884178423497,-214.2767489466181
-71.78478530783943,-213.81594372324648
-71.59827962304003,-213.3520303475851
-71.41177393824063,-212.88811697192372
-71.22526825344123,-212.42420359626234
-71.03876256864183,-211.96029022060097
-70.85225688384243,-211.4963768449396
-70.6704202683945,-211.03061361730929
-70.48858365294656,-210.56485038967898
-70.30674703749862,-210.09908716204868
-70.12491042205069,-209.63332393441837
-69.94307380660275,-209.16756070678807
-69.77362828262174,-208.6971479974259
-69.60418275864073,-208.22673528806374
-69.43473723465972,-207.75632257870157
-69.26529171067871,-207.2859098693394
-69.0958461866977,-206.81549715997724
-68.92640066271669,-206.34508445061508
-68.75695513873568,-205.8746717412529
-68.59555496085521,-205.40143876147008
-68.43415478297474,-204.92820578168724
-68.27275460509428,-204.4549728019044
-68.11135442721381,-203.98173982212157
-67.94995424933335,-203.50850684233873
-67.78855407145288,-203.0352738625559
-67.63396272148627,-202.5597726580321
-67.47937137151966,-202.0842714535083
-67.32478002155305,-201.6087702489845
-67.17018867158644,-201.13326904446072
-67.01559732161984,-200.65776783993692
-66.86937750646993,-200.1796258471886
-66.72315769132003,-199.70148385444026
-66.57693787617012,-199.22334186169192
-66.43071806102022,-198.7451998689436
-66.28449824587031,-198.26705787619525
-66.1382784307204,-197.78891588344692
-66.00277939113901,-197.30762599357126
-65.86728035155762,-196.8263361036956
-65.73178131197623,-196.34504621381996
-65.59628227239484,-195.8637563239443
-65.46078323281345,-195.38246643406865
-65.33200603443012,-194.89933614321092
-65.20322883604679,-194.4162058523532
-65.07445163766346,-193.93307556149546
-64.94567443928013,-193.44994527063773
-64.8168972408968,-192.96681497978
-64.69494086306034,-192.48191929975434
-64.57298448522388,-191.99702361972868
-64.45102810738743,-191.51212793970302
-64.32907172955098,-191.02723225967736
-64.20918693534156,-190.54181837300865
-64.08930214113215,-190.05640448633994
-63.96941734692274,-189.57099059967123
-63.84953255271333,-189.08557671300252
-63.74066339472473,-188.59757374599894
-63.63179423673613,-188.10957077899536
-63.52292507874753,-187.62156781199178
-63.414055920758926,-187.1335648449882
-63.31261206019092,-186.64396549789325
-63.21116819962292,-186.1543661507983
-63.109724339054914,-185.66476680370334
-63.00828047848691,-185.1751674566084
-62.906836617918906,-184.68556810951344
-62.8053927573509,-184.1959687624185
-62.716130031768536,-183.7040046214299
-62.62686730618617,-183.21204048044132
-62.537604580603805,-182.72007633945273
-62.44834185502144,-182.22811219846415
-62.359079129439074,-181.73614805747556
-62.276532766592496,-181.2430090609003
-62.19398640374592,-180.74987006432505
-62.11144004089934,-180.2567310677498
-62.02889367805276,-179.76359207117454
-61.94634731520618,-179.2704530745993
-61.874020528378956,-178.77571220574302
-61.80169374155173,-178.28097133688675
-61.729366954724505,-177.78623046803048
-61.65704016789728,-177.2914895991742
-61.59238150099341,-176.79568939811406
-61.527722834089545,-176.29988919705391
-61.46306416718568,-175.80408899599377
-61.39840550028181,-175.30828879493362
-61.33529462248746,-174.81228779231208
-61.27218374469311,-174.31628678969054
-61.20907286689876,-173.820285787069
-61.150973325860136,-173.32367469849294
-61.09287378482151,-172.82706360991688
-61.03477424378289,-172.33045252134082
-60.98226645481543,-171.83321925506496
-60.92975866584797,-171.3359859887891
-60.87725087688051,-170.83875272251325
-60.82474308791305,-170.3415194562374
-60.77223529894559,-169.84428618996154
-60.73032390397535,-169.3460466782358
-60.68841250900512,-168.84780716651008
-60.64650111403488,-168.34956765478435
-60.60458971906465,-167.85132814305862
-60.56267832409441,-167.3530886313329
-60.51823713690068,-166.85506839387133
-60.47379594970695,-166.35704815640977
-60.42935476251321,-165.85902791894821
-60.39252566336926,-165.36038616187452
-60.35569656422531,-164.86174440480082
-60.31886746508136,-164.36310264772712
-60.28203836593741,-163.86446089065342
-60.24830383947291,-163.36560231647556
-60.21456931300841,-162.8667437422977
-60.18083478654391,-162.36788516811984
-60.14710026007941,-161.86902659394198
-60.1215621259176,-161.36968186261674
-60.096023991755786,-160.8703371312915
-60.07048585759397,-160.37099239996627
-60.04494772343216,-159.87164766864103
-60.019409589270346,-159.3723029373158
-59.99387145510853,-158.87295820599056
-59.9697679012396,-158.37353952524762
-59.945664347370666,-157.8741208445047
-59.92156079350173,-157.37470216376175
-59.8974572396328,-156.87528348301882
-59.87335368576387,-156.37586480227588
-59.849250131894934,-155.87644612153295
-59.83293701335788,-155.39320968370885
-59.83377579455198,-154.8932128213396
-59.83461457574609,-154.39321595897036
-59.83545335694019,-153.89321909660111
-59.8362921381343,-153.39322223423187
-59.8371309193284,-152.89322537186263
-59.83796970052251,-152.39322850949338
-59.83880848171661,-151.89323164712414
-59.83964726291072,-151.3932347847549
-59.84048604410482,-150.89323792238565
-59.841324825298926,-150.3932410600164
-59.84216359852514,-149.89324769061392
-59.84300237175135,-149.39325432121143
-59.84384114497757,-148.89326095180894
-59.84467991820378,-148.39326758240645
-59.845518691429994,-147.89327421300396
-59.84635746465621,-147.39328084360147
-59.84719623788242,-146.89328747419898
-59.848035011108635,-146.3932941047965
-59.84887378433485,-145.893300735394
-59.84971255756106,-145.39330736599152
-59.850551340535084,-144.89330830519077
-59.851390123509105,-144.39330924439003
-59.85222890648313,-143.89331018358928
-59.85306768945715,-143.39331112278853
-59.85390647243117,-142.89331206198779
-59.85474525540519,-142.39331300118704
-59.85558403837921,-141.8933139403863
-59.856422821353235,-141.39331487958555
-59.857261604327256,-140.8933158187848
-59.85810038730128,-140.39331675798405
